0,0,32,0,3,4,0,1,0
0,0,32,0,3,4,0,1,0
0,0,32,0,3,4,0,1,0
0,0,32,0,3,4,0,1,0
0,0,32,1,3,4,0,1,0
0,0,32,1,3,4,0,1,0
0,0,32,1,3,4,0,1,0
0,0,32,1,3,4,0,1,0
0,0,32,2,3,4,0,1,0
0,0,32,2,3,4,0,1,0
0,0,32,2,3,4,0,1,0
0,0,32,2,3,4,0,1,0
0,0,32,3,3,4,0,1,0
0,0,32,3,3,5,0,1,0
0,0,32,3,3,5,0,1,0
0,0,32,3,3,5,0,1,0
0,0,32,4,3,5,0,1,0
0,0,32,4,3,5,0,1,0
0,0,32,4,3,5,0,1,0
0,0,32,4,3,5,0,1,0
0,0,32,5,3,4,0,1,0
0,0,32,5,3,4,0,1,0
0,0,32,5,3,4,0,1,0
0,0,32,5,3,4,0,1,0
0,0,32,6,3,4,0,1,0
0,0,32,6,3,4,0,1,0
0,0,32,6,3,4,0,1,0
0,0,32,6,3,4,0,1,0
0,0,32,7,3,4,0,1,0
0,0,32,7,3,4,0,1,0
0,0,32,7,3,4,0,1,0
0,0,32,7,3,4,0,1,0
