0,0,32,0,11,4,0,1,0
0,0,32,0,11,4,0,2,0
0,0,32,0,11,4,0,3,1
0,0,32,0,11,4,0,4,1
0,0,32,1,11,4,0,5,1
0,0,32,1,11,4,0,5,2
0,0,32,1,11,4,0,5,2
0,0,32,1,11,4,0,5,2
0,0,32,2,11,4,0,5,1
0,0,32,2,11,4,0,5,1
0,0,32,2,11,4,0,5,1
0,0,32,2,11,4,0,5,1
0,0,32,3,11,4,0,5,0
0,0,32,3,11,5,0,5,0
0,0,32,3,11,5,0,5,1
0,0,32,3,11,5,0,5,0
0,0,32,4,11,5,0,5,0
0,0,32,4,11,5,0,5,1
0,0,32,4,11,5,0,5,0
0,0,32,4,11,5,0,5,0
0,0,32,5,11,4,0,5,1
0,0,32,5,11,4,0,5,0
0,0,32,5,11,4,0,5,0
0,0,32,5,11,4,0,5,1
0,0,32,6,11,4,0,5,0
0,0,32,6,11,4,0,5,0
0,0,32,6,11,4,0,5,1
0,0,32,6,11,4,0,5,0
0,0,32,7,11,4,0,5,0
0,0,32,7,11,4,0,5,1
0,0,32,7,11,4,0,5,0
0,0,32,7,11,4,0,5,0
