0,0,32,0,5,4,0,2,0
0,0,32,0,5,4,0,2,0
0,0,32,0,5,4,0,2,1
0,0,32,0,5,4,0,2,1
0,0,32,1,5,4,0,2,1
0,0,32,1,5,4,0,2,2
0,0,32,1,5,4,0,2,2
0,0,32,1,5,4,0,2,2
0,0,32,2,5,4,0,2,1
0,0,32,2,5,4,0,2,1
0,0,32,2,5,4,0,2,1
0,0,32,2,5,4,0,2,1
0,0,32,3,5,4,0,2,0
0,0,32,3,5,5,0,2,0
0,0,32,3,5,5,0,2,1
0,0,32,3,5,5,0,2,0
0,0,32,4,5,5,0,2,0
0,0,32,4,5,5,0,2,1
0,0,32,4,5,5,0,2,0
0,0,32,4,5,5,0,2,0
0,0,32,5,5,4,0,2,1
0,0,32,5,5,4,0,2,0
0,0,32,5,5,4,0,2,0
0,0,32,5,5,4,0,2,1
0,0,32,6,5,4,0,2,0
0,0,32,6,5,4,0,2,0
0,0,32,6,5,4,0,2,1
0,0,32,6,5,4,0,2,0
0,0,32,7,5,4,0,2,0
0,0,32,7,5,4,0,2,1
0,0,32,7,5,4,0,2,0
0,0,32,7,5,4,0,2,0
