0,0,32,0,12,4,0,1,0
0,0,32,0,11,4,0,2,0
0,0,32,0,10,4,0,3,1
0,0,32,0,9,4,0,4,1
0,0,32,1,8,4,0,5,1
0,0,32,1,7,4,0,6,2
0,0,32,1,6,4,0,7,2
0,0,32,1,5,4,0,0,2
0,0,32,2,4,4,0,0,1
0,0,32,2,3,4,0,0,1
0,0,32,2,2,4,0,0,1
0,0,32,2,1,4,0,0,1
0,0,32,3,0,4,0,0,0
0,0,32,3,1,5,0,0,0
0,0,32,3,2,5,0,0,1
0,0,32,3,3,5,0,0,0
0,0,32,4,4,5,0,0,0
0,0,32,4,5,5,0,0,1
0,0,32,4,6,5,0,0,0
0,0,32,4,0,5,0,0,0
0,0,32,5,3,4,0,0,1
0,0,32,5,3,4,0,0,0
0,0,32,5,6,4,0,0,0
0,0,32,5,9,4,0,0,1
0,0,32,6,2,4,0,0,0
0,0,32,6,12,4,0,0,0
0,0,32,6,2,4,0,0,1
0,0,32,6,2,4,0,0,0
0,0,32,7,1,4,0,0,0
0,0,32,7,7,4,0,0,1
0,0,32,7,7,4,0,0,0
0,0,32,7,1,4,0,0,0
